   2.25916E+03    7.7275E+02   7.73705E+02     7.737E+02    7.7275E+02   2.25916E+03
   2.51243E+03   8.37227E+02   8.38008E+02   8.38003E+02   8.37227E+02   2.51243E+03
   2.79317E+03   9.09146E+02   9.09843E+02   9.09837E+02   9.09147E+02   2.79317E+03
    3.1044E+03   9.89702E+02   9.90405E+02     9.904E+02   9.89702E+02    3.1044E+03
   3.45657E+03   1.07957E+03   1.08024E+03   1.08023E+03   1.07957E+03   3.45657E+03
   3.87037E+03   1.17939E+03   1.18071E+03    1.1807E+03   1.17939E+03   3.87037E+03
   8.69925E+01    2.0196E+01   2.03691E+01   2.03677E+01   2.01961E+01   8.69928E+01
   8.83398E+01   2.04671E+01   2.06423E+01    2.0641E+01   2.04672E+01   8.83401E+01
   1.43229E+02   3.30841E+01   3.33541E+01   3.33526E+01   3.30842E+01   1.43229E+02
   1.94021E+02   4.85542E+01   4.89299E+01   4.89284E+01   4.85544E+01   1.94021E+02
   2.37128E+02   6.63799E+01   6.68644E+01   6.68628E+01     6.638E+01   2.37128E+02
   2.71817E+02   8.59621E+01   8.65704E+01   8.65687E+01   8.59622E+01   2.71818E+02
   2.98732E+02   1.06875E+02   1.07611E+02   1.07609E+02   1.06875E+02   2.98733E+02
   3.19651E+02   1.28339E+02   1.29198E+02   1.29196E+02   1.28339E+02   3.19651E+02
   3.36183E+02   1.49883E+02   1.50819E+02   1.50817E+02   1.49883E+02   3.36183E+02
   3.50444E+02   1.71004E+02   1.71959E+02   1.71957E+02   1.71004E+02   3.50444E+02
    3.6331E+02   1.91277E+02   1.92325E+02   1.92323E+02   1.91277E+02    3.6331E+02
   3.77638E+02   2.12041E+02   2.13092E+02    2.1309E+02   2.12041E+02   3.77638E+02
   3.93461E+02   2.31464E+02    2.3252E+02   2.32518E+02   2.31464E+02   3.93462E+02
   4.11843E+02   2.49507E+02   2.50585E+02   2.50583E+02   2.49507E+02   4.11844E+02
   4.33724E+02   2.66305E+02   2.67358E+02   2.67356E+02   2.66305E+02   4.33725E+02
   4.59353E+02   2.82217E+02    2.8325E+02   2.83247E+02   2.82217E+02   4.59354E+02
   4.89753E+02   2.97439E+02    2.9844E+02   2.98437E+02    2.9744E+02   4.89753E+02
   5.25581E+02    3.1201E+02   3.12966E+02   3.12963E+02    3.1201E+02   5.25582E+02
   5.67495E+02   3.26658E+02   3.27636E+02   3.27633E+02   3.26658E+02   5.67496E+02
   6.15589E+02   3.41725E+02   3.42822E+02   3.42819E+02   3.41725E+02   6.15589E+02
   6.71267E+02   3.57749E+02   3.58854E+02   3.58851E+02   3.57749E+02   6.71267E+02
   7.35378E+02   3.75021E+02   3.75946E+02   3.75943E+02   3.75021E+02   7.35378E+02
   8.08164E+02   3.93865E+02   3.94532E+02   3.94528E+02   3.93865E+02   8.08165E+02
   8.90869E+02    4.1475E+02   4.15457E+02   4.15454E+02    4.1475E+02    8.9087E+02
   9.84394E+02    4.3775E+02   4.38439E+02   4.38435E+02    4.3775E+02   9.84394E+02
   1.08983E+03   4.63643E+02   4.64276E+02   4.64272E+02   4.63643E+02   1.08983E+03
   1.20887E+03   4.92654E+02     4.934E+02   4.93396E+02   4.92654E+02   1.20887E+03
   1.34172E+03   5.25182E+02    5.2616E+02   5.26156E+02   5.25182E+02   1.34173E+03
   1.49056E+03    5.6217E+02   5.62999E+02   5.62995E+02    5.6217E+02   1.49056E+03
   1.65723E+03   6.03895E+02   6.04229E+02   6.04224E+02   6.03895E+02   1.65723E+03
   1.84245E+03   6.50335E+02   6.50865E+02    6.5086E+02   6.50336E+02   1.84245E+03
   2.04794E+03   7.02356E+02   7.03197E+02   7.03192E+02   7.02357E+02   2.04794E+03
   2.27624E+03   7.61138E+02   7.61825E+02    7.6182E+02   7.61139E+02   2.27624E+03
   2.52901E+03   8.26643E+02   8.27255E+02    8.2725E+02   8.26644E+02   2.52901E+03
   2.80893E+03    8.9994E+02   9.00557E+02   9.00552E+02    8.9994E+02   2.80893E+03
   3.12542E+03   9.81624E+02   9.82216E+02    9.8221E+02   9.81625E+02   3.12542E+03
   3.49703E+03   1.07229E+03   1.07345E+03   1.07345E+03   1.07229E+03   3.49703E+03
   7.72649E+01   1.87745E+01   1.89299E+01   1.89285E+01   1.87747E+01   7.72652E+01
   7.84429E+01   1.90211E+01   1.91783E+01    1.9177E+01   1.90212E+01   7.84432E+01
   1.26346E+02   3.04342E+01    3.0674E+01   3.06726E+01   3.04344E+01   1.26347E+02
   1.70687E+02   4.43191E+01   4.46502E+01   4.46487E+01   4.43192E+01   1.70688E+02
     2.085E+02    6.0227E+01   6.06515E+01     6.065E+01   6.02271E+01   2.08501E+02
   2.39199E+02   7.76327E+01   7.81633E+01   7.81617E+01   7.76328E+01   2.39199E+02
   2.63332E+02   9.61727E+01   9.68122E+01   9.68106E+01   9.61729E+01   2.63333E+02
   2.82404E+02   1.15175E+02   1.15919E+02   1.15917E+02   1.15175E+02   2.82404E+02
   2.97773E+02   1.34242E+02   1.35051E+02    1.3505E+02   1.34242E+02   2.97774E+02
   3.11242E+02   1.52948E+02   1.53773E+02   1.53771E+02   1.52948E+02   3.11242E+02
   3.23553E+02   1.70936E+02   1.71841E+02   1.71839E+02   1.70937E+02   3.23554E+02
   3.37278E+02   1.89413E+02    1.9032E+02   1.90318E+02   1.89413E+02   3.37279E+02
    3.5236E+02   2.06764E+02   2.07676E+02   2.07674E+02   2.06764E+02    3.5236E+02
   3.69739E+02   2.22964E+02   2.23895E+02   2.23893E+02   2.22964E+02   3.69739E+02
   3.90252E+02   2.38132E+02   2.39042E+02   2.39039E+02   2.38132E+02   3.90253E+02
   4.14136E+02    2.5258E+02   2.53473E+02   2.53471E+02    2.5258E+02   4.14137E+02
   4.42306E+02   2.66481E+02   2.67347E+02   2.67345E+02   2.66481E+02   4.42306E+02
   4.75359E+02   2.79867E+02   2.80696E+02   2.80693E+02   2.79867E+02   4.75359E+02
    5.1389E+02   2.93376E+02   2.94225E+02   2.94222E+02   2.93376E+02   5.13891E+02
   5.58003E+02   3.07305E+02   3.08259E+02   3.08256E+02   3.07305E+02   5.58003E+02
   6.08948E+02    3.2213E+02   3.23092E+02   3.23089E+02    3.2213E+02   6.08948E+02
   6.67491E+02   3.38107E+02   3.38914E+02    3.3891E+02   3.38107E+02   6.67491E+02
   7.33859E+02   3.55528E+02   3.56109E+02   3.56105E+02   3.55528E+02   7.33859E+02
   8.09162E+02   3.74809E+02   3.75426E+02   3.75422E+02   3.74809E+02   8.09162E+02
   8.94207E+02   3.96022E+02   3.96623E+02    3.9662E+02   3.96022E+02   8.94207E+02
   9.89972E+02   4.19859E+02   4.20412E+02   4.20408E+02   4.19859E+02   9.89972E+02
   1.09795E+03   4.46525E+02   4.47179E+02   4.47175E+02   4.46526E+02   1.09795E+03
   1.21834E+03   4.76381E+02   4.77239E+02   4.77236E+02   4.76382E+02   1.21834E+03
   1.35307E+03   5.10266E+02   5.10994E+02    5.1099E+02   5.10267E+02   1.35307E+03
   1.50376E+03   5.48438E+02   5.48728E+02   5.48724E+02   5.48438E+02   1.50376E+03
   1.67106E+03   5.90881E+02   5.91346E+02   5.91341E+02   5.90882E+02   1.67106E+03
   1.85647E+03   6.38373E+02   6.39111E+02   6.39107E+02   6.38373E+02   1.85647E+03
   2.06223E+03   6.91962E+02   6.92565E+02    6.9256E+02   6.91963E+02   2.06223E+03
   2.28983E+03   7.51624E+02   7.52161E+02   7.52156E+02   7.51625E+02   2.28983E+03
   2.54158E+03   8.18316E+02   8.18857E+02   8.18852E+02   8.18316E+02   2.54158E+03
   2.82599E+03   8.92565E+02   8.93084E+02   8.93079E+02   8.92565E+02   2.82599E+03
   3.15969E+03    9.7491E+02   9.75937E+02   9.75931E+02   9.74911E+02   3.15969E+03
   6.86253E+01   1.74532E+01   1.75924E+01   1.75911E+01   1.74533E+01   6.86255E+01
    6.9655E+01   1.76772E+01   1.78181E+01   1.78168E+01   1.76774E+01   6.96552E+01
   1.11454E+02   2.79967E+01   2.82094E+01    2.8208E+01   2.79968E+01   1.11455E+02
    1.5016E+02   4.04534E+01   4.07448E+01   4.07434E+01   4.04536E+01   1.50161E+02
   1.83329E+02   5.46445E+01   5.50161E+01   5.50146E+01   5.46447E+01   1.83329E+02
   2.10495E+02   7.01105E+01   7.05727E+01   7.05712E+01   7.01107E+01   2.10495E+02
   2.32128E+02   8.65422E+01   8.70975E+01   8.70959E+01   8.65424E+01   2.32128E+02
   2.49498E+02   1.03361E+02   1.04006E+02   1.04004E+02   1.03361E+02   2.49498E+02
   2.63753E+02   1.20233E+02   1.20933E+02   1.20931E+02   1.20233E+02   2.63753E+02
   2.76426E+02   1.36799E+02   1.37511E+02   1.37509E+02   1.36799E+02   2.76426E+02
   2.88148E+02   1.52759E+02    1.5354E+02   1.53538E+02   1.52759E+02   2.88148E+02
   3.01233E+02     1.692E+02   1.69982E+02    1.6998E+02     1.692E+02   3.01233E+02
   3.15553E+02   1.84701E+02   1.85487E+02   1.85485E+02   1.84701E+02   3.15553E+02
    3.3194E+02   1.99245E+02   2.00048E+02   2.00046E+02   1.99245E+02    3.3194E+02
   3.51138E+02   2.12939E+02   2.13725E+02   2.13722E+02   2.12939E+02   3.51139E+02
   3.73371E+02   2.26056E+02   2.26827E+02   2.26825E+02   2.26056E+02   3.73371E+02
   3.99457E+02   2.38746E+02   2.39494E+02   2.39492E+02   2.38746E+02   3.99457E+02
   4.29936E+02   2.51037E+02   2.51754E+02   2.51751E+02   2.51037E+02   4.29937E+02
    4.6535E+02   2.63486E+02   2.64222E+02   2.64219E+02   2.63486E+02    4.6535E+02
   5.05805E+02   2.76353E+02   2.77182E+02   2.77179E+02   2.76353E+02   5.05805E+02
   5.52416E+02   2.90057E+02   2.90895E+02   2.90892E+02   2.90057E+02   5.52416E+02
   6.05872E+02   3.04827E+02   3.05529E+02   3.05526E+02   3.04828E+02   6.05872E+02
   6.66386E+02   3.20923E+02   3.21428E+02   3.21425E+02   3.20923E+02   6.66386E+02
   7.34949E+02   3.38715E+02   3.39252E+02   3.39249E+02   3.38715E+02   7.34949E+02
   8.12284E+02   3.58272E+02   3.58796E+02   3.58793E+02   3.58272E+02   8.12285E+02
   8.99264E+02    3.8021E+02   3.80692E+02   3.80689E+02    3.8021E+02   8.99265E+02
   9.97215E+02   4.04717E+02   4.05288E+02   4.05284E+02   4.04717E+02   9.97215E+02
   1.10631E+03   4.32116E+02   4.32868E+02   4.32864E+02   4.32116E+02   1.10631E+03
   1.22826E+03   4.63156E+02   4.63793E+02    4.6379E+02   4.63156E+02   1.22826E+03
    1.3645E+03   4.98074E+02   4.98327E+02   4.98323E+02   4.98074E+02    1.3645E+03
   1.51561E+03   5.36864E+02    5.3727E+02   5.37266E+02   5.36864E+02   1.51561E+03
    1.6829E+03   5.80219E+02   5.80868E+02   5.80863E+02    5.8022E+02    1.6829E+03
   1.86836E+03   6.29074E+02   6.29603E+02   6.29598E+02   6.29075E+02   1.86836E+03
   2.07327E+03   6.83415E+02   6.83884E+02    6.8388E+02   6.83415E+02   2.07327E+03
   2.29968E+03   7.44096E+02   7.44571E+02   7.44566E+02   7.44096E+02   2.29968E+03
   2.55525E+03   8.11587E+02   8.12042E+02   8.12037E+02   8.11588E+02   2.55525E+03
    2.8549E+03   8.86378E+02    8.8728E+02   8.87275E+02   8.86379E+02    2.8549E+03
   6.09515E+01   1.62248E+01   1.63494E+01   1.63481E+01    1.6225E+01   6.09518E+01
   6.18514E+01   1.64283E+01   1.65543E+01   1.65531E+01   1.64285E+01   6.18516E+01
   9.83173E+01   2.57543E+01   2.59427E+01   2.59414E+01   2.57545E+01   9.83175E+01
   1.32102E+02   3.69248E+01    3.7181E+01   3.71797E+01    3.6925E+01   1.32102E+02
   1.61196E+02   4.95794E+01   4.99041E+01   4.99027E+01   4.95796E+01   1.61197E+02
   1.85235E+02    6.3317E+01   6.37192E+01   6.37178E+01   6.33172E+01   1.85235E+02
   2.04621E+02   7.78759E+01   7.83574E+01   7.83559E+01   7.78761E+01   2.04621E+02
   2.20425E+02   9.27584E+01   9.33162E+01   9.33146E+01   9.27585E+01   2.20425E+02
   2.33619E+02   1.07686E+02    1.0829E+02   1.08288E+02   1.07686E+02   2.33619E+02
   2.45503E+02   1.22355E+02   1.22969E+02   1.22967E+02   1.22355E+02   2.45504E+02
   2.56616E+02   1.36515E+02   1.37187E+02   1.37185E+02   1.36515E+02   2.56616E+02
   2.69039E+02   1.51143E+02   1.51817E+02   1.51815E+02   1.51144E+02   2.69039E+02
    2.8259E+02   1.64991E+02   1.65668E+02   1.65666E+02   1.64992E+02    2.8259E+02
   2.98004E+02   1.78049E+02    1.7874E+02   1.78738E+02   1.78049E+02   2.98004E+02
   3.15944E+02   1.90411E+02   1.91088E+02   1.91086E+02   1.90412E+02   3.15944E+02
   3.36617E+02   2.02317E+02   2.02982E+02    2.0298E+02   2.02317E+02   3.36618E+02
   3.60757E+02   2.13896E+02   2.14543E+02    2.1454E+02   2.13897E+02   3.60758E+02
   3.88853E+02   2.25175E+02   2.25795E+02   2.25793E+02   2.25175E+02   3.88854E+02
   4.21393E+02   2.36641E+02   2.37278E+02   2.37275E+02   2.36641E+02   4.21393E+02
   4.58488E+02   2.48518E+02   2.49237E+02   2.49234E+02   2.48518E+02   4.58489E+02
   5.01131E+02   2.61177E+02   2.61905E+02   2.61902E+02   2.61177E+02   5.01131E+02
    5.4994E+02   2.74823E+02   2.75433E+02    2.7543E+02   2.74823E+02   5.49941E+02
   6.05116E+02   2.89686E+02   2.90124E+02   2.90122E+02   2.89686E+02   6.05116E+02
   6.67542E+02   3.06096E+02   3.06564E+02   3.06561E+02   3.06096E+02   6.67542E+02
   7.37866E+02   3.24119E+02   3.24576E+02   3.24573E+02   3.24119E+02   7.37866E+02
   8.16867E+02   3.44304E+02   3.44725E+02   3.44722E+02   3.44304E+02   8.16867E+02
   9.05716E+02   3.66822E+02   3.67321E+02   3.67317E+02   3.66822E+02   9.05717E+02
   1.00458E+03   3.91963E+02   3.92621E+02   3.92617E+02   3.91963E+02   1.00458E+03
   1.11496E+03   4.20394E+02   4.20952E+02   4.20948E+02   4.20394E+02   1.11496E+03
   1.23814E+03   4.52334E+02   4.52554E+02    4.5255E+02   4.52334E+02   1.23814E+03
   1.37462E+03   4.87784E+02   4.88139E+02   4.88135E+02   4.87784E+02   1.37462E+03
   1.52556E+03   5.27362E+02   5.27931E+02   5.27926E+02   5.27363E+02   1.52556E+03
    1.6927E+03   5.71901E+02   5.72363E+02   5.72359E+02   5.71901E+02    1.6927E+03
   1.87718E+03   6.21394E+02   6.21805E+02     6.218E+02   6.21394E+02   1.87718E+03
   2.08079E+03   6.76607E+02   6.77022E+02   6.77017E+02   6.76607E+02    2.0808E+03
   2.31044E+03   7.37955E+02   7.38352E+02   7.38347E+02   7.37955E+02   2.31044E+03
    2.5795E+03   8.05884E+02   8.06676E+02   8.06671E+02   8.05885E+02    2.5795E+03
    5.4136E+01   1.50828E+01   1.51942E+01    1.5193E+01    1.5083E+01   5.41362E+01
   5.49221E+01   1.52676E+01   1.53802E+01   1.53791E+01   1.52678E+01   5.49223E+01
   8.67289E+01   2.36915E+01   2.38582E+01    2.3857E+01   2.36917E+01   8.67291E+01
   1.16215E+02   3.37041E+01    3.3929E+01   3.39277E+01   3.37043E+01   1.16215E+02
   1.41736E+02   4.49838E+01   4.52672E+01   4.52659E+01    4.4984E+01   1.41736E+02
   1.63007E+02   5.71819E+01   5.75314E+01   5.75299E+01   5.71821E+01   1.63007E+02
   1.80373E+02   7.00775E+01   7.04945E+01    7.0493E+01   7.00777E+01   1.80374E+02
    1.9474E+02   8.32437E+01   8.37256E+01    8.3724E+01   8.32439E+01   1.94741E+02
   2.06928E+02   9.64478E+01   9.69688E+01   9.69672E+01    9.6448E+01   2.06928E+02
   2.18041E+02   1.09436E+02   1.09964E+02   1.09962E+02   1.09436E+02   2.18041E+02
   2.28535E+02   1.21998E+02   1.22576E+02   1.22574E+02   1.21998E+02   2.28535E+02
   2.40286E+02   1.35014E+02   1.35593E+02   1.35591E+02   1.35014E+02   2.40286E+02
   2.53071E+02   1.47385E+02   1.47967E+02   1.47965E+02   1.47386E+02   2.53071E+02
   2.67538E+02   1.59108E+02   1.59703E+02   1.59701E+02   1.59108E+02   2.67539E+02
   2.84277E+02   1.70267E+02    1.7085E+02   1.70848E+02   1.70268E+02   2.84278E+02
   3.03482E+02   1.81071E+02   1.81644E+02   1.81642E+02   1.81071E+02   3.03483E+02
   3.25808E+02   1.91634E+02   1.92191E+02   1.92189E+02   1.91634E+02   3.25808E+02
   3.51697E+02   2.01978E+02   2.02513E+02   2.02511E+02   2.01979E+02   3.51697E+02
   3.81589E+02   2.12531E+02   2.13082E+02   2.13079E+02   2.12531E+02   3.81589E+02
   4.15599E+02   2.23486E+02   2.24109E+02   2.24107E+02   2.23487E+02   4.15599E+02
   4.54608E+02   2.35173E+02   2.35805E+02   2.35802E+02   2.35173E+02   4.54608E+02
   4.99173E+02   2.47772E+02   2.48302E+02   2.48299E+02   2.47772E+02   4.99173E+02
    5.4948E+02    2.6149E+02    2.6187E+02   2.61867E+02    2.6149E+02    5.4948E+02
   6.06318E+02   2.76619E+02   2.77025E+02   2.77022E+02   2.76619E+02   6.06318E+02
   6.70266E+02   2.93223E+02    2.9362E+02   2.93617E+02   2.93223E+02   6.70266E+02
    7.4202E+02    3.1179E+02   3.12156E+02   3.12153E+02    3.1179E+02    7.4202E+02
   8.22614E+02   3.32476E+02   3.32911E+02   3.32907E+02   3.32476E+02   8.22615E+02
   9.12203E+02   3.55542E+02   3.56117E+02   3.56113E+02   3.55542E+02   9.12203E+02
   1.01211E+03   3.81581E+02   3.82068E+02   3.82065E+02   3.81581E+02   1.01212E+03
   1.12348E+03   4.10795E+02   4.10986E+02   4.10982E+02   4.10796E+02   1.12348E+03
