PdfType: central
Format: lhagrid1
---
   9.261360E-010   1.131190E-009   1.381630E-009   1.687530E-009   2.061150E-009   2.517500E-009   3.074880E-009   3.755670E-009   4.587180E-009   5.602800E-009   6.843270E-009   8.358390E-009   1.020900E-008   1.246930E-008   1.523000E-008   1.860190E-008   2.272050E-008   2.775080E-008   3.389490E-008   4.139940E-008   5.056530E-008   6.176060E-008   7.543460E-008   9.213600E-008   1.125350E-007   1.374510E-007   1.678830E-007   2.050520E-007   2.504520E-007   3.059020E-007   3.736300E-007   4.563530E-007   5.573900E-007   6.807980E-007   8.315290E-007   1.015630E-006   1.240500E-006   1.515140E-006   1.850600E-006   2.260330E-006   2.760770E-006   3.372020E-006   4.118590E-006   5.030460E-006   6.144210E-006   7.504560E-006   9.166090E-006   1.119550E-005   1.367420E-005   1.670170E-005   2.039950E-005   2.491600E-005   3.043250E-005   3.717030E-005   4.539990E-005   5.545160E-005   6.772870E-005   8.272410E-005   1.010390E-004   1.234100E-004   1.507330E-004   1.841060E-004   2.248670E-004   2.746540E-004   3.354630E-004   4.097350E-004   5.004510E-004   6.112530E-004   7.465860E-004   9.118820E-004   1.113780E-003   1.360370E-003   1.661560E-003   2.029430E-003   2.478750E-003   3.027550E-003   3.697860E-003   4.516580E-003   5.516560E-003   6.737950E-003   8.229750E-003   1.005180E-002   1.227730E-002   1.499560E-002   1.831560E-002   2.237080E-002   2.732370E-002   3.337330E-002   4.076220E-002   4.978710E-002   6.081010E-002   7.427360E-002   9.071800E-002   1.108030E-001   1.353350E-001   1.446650E-001   1.546380E-001   1.652990E-001   1.766940E-001   1.888760E-001   2.018970E-001   2.158150E-001   2.306930E-001   2.465970E-001   2.635970E-001   2.817690E-001   3.011940E-001   3.219580E-001   3.441540E-001   3.678790E-001   3.932410E-001   4.203500E-001   4.493290E-001   4.803050E-001   5.134170E-001   5.488120E-001   5.611440E-001   5.737530E-001   5.866460E-001   5.998290E-001   6.133070E-001   6.270890E-001   6.411800E-001   6.555880E-001   6.703200E-001   6.853830E-001   7.007840E-001   7.165310E-001   7.326320E-001   7.490950E-001   7.659280E-001   7.831390E-001   8.007370E-001   8.187310E-001   8.248180E-001   8.309500E-001   8.371280E-001   8.433520E-001   8.496230E-001   8.559400E-001   8.623030E-001   8.687150E-001   8.751730E-001   8.816800E-001   8.882350E-001   8.948390E-001   9.014920E-001   9.081950E-001   9.149470E-001   9.217500E-001   9.286030E-001   9.355070E-001   9.424620E-001   9.494700E-001   9.565290E-001   9.636400E-001   9.708050E-001   9.780230E-001   9.852940E-001   9.926200E-001   1.000000E+000
1.295000E+000   1.298750E+000   1.464610E+000   1.659240E+000   1.890670E+000   2.167490E+000   2.500670E+000   2.904300E+000   3.396640E+000   4.001450E+000   4.750000E+000   5.767150E+000   7.070720E+000   8.758190E+000   1.096570E+001   1.388560E+001   1.779290E+001   2.308550E+001   3.034710E+001   4.044480E+001   5.468640E+001   7.507240E+001   1.047120E+002   1.485170E+002   2.143800E+002   3.152120E+002   4.725370E+002   7.229460E+002   1.129950E+003   1.806160E+003   2.955930E+003   4.958860E+003   8.538140E+003   1.510790E+004   2.751070E+004   5.162750E+004   1.000000E+005
  -3 -2 -1  1  2  3
   4.12408E-08   4.31108E-08    4.8943E-08   4.30966E-08   4.63515E-08   4.12408E-08
   4.16458E-08   4.35184E-08    4.9353E-08   4.35041E-08   4.67585E-08   4.16458E-08
   5.89361E-08   6.09142E-08   6.68515E-08   6.09015E-08   6.41329E-08   5.89361E-08
   7.74753E-08   7.95514E-08   8.56002E-08   7.95534E-08   8.27527E-08   7.74753E-08
   9.79066E-08     1.001E-07   1.06284E-07   1.00137E-07   1.03286E-07   9.79066E-08
   1.19801E-07   1.22098E-07    1.2836E-07   1.22112E-07   1.25269E-07   1.19801E-07
   1.43028E-07   1.45418E-07   1.51712E-07   1.45363E-07   1.48577E-07   1.43028E-07
   1.67397E-07   1.69861E-07   1.76263E-07   1.69812E-07   1.73014E-07   1.67397E-07
   1.92762E-07   1.95337E-07   2.01902E-07   1.95346E-07   1.98484E-07   1.92762E-07
   2.19057E-07   2.21755E-07   2.28521E-07   2.21858E-07     2.249E-07   2.19057E-07
    2.4627E-07   2.48937E-07   2.55791E-07   2.49018E-07   2.52081E-07    2.4627E-07
    2.7638E-07   2.79072E-07   2.86026E-07   2.79133E-07    2.8222E-07    2.7638E-07
    3.0715E-07   3.10013E-07   3.17041E-07   3.10026E-07   3.13166E-07    3.0715E-07
   3.38603E-07   3.41633E-07   3.48733E-07   3.41593E-07   3.44794E-07   3.38603E-07
   3.72924E-07   3.73526E-07   3.82555E-07   3.74916E-07   3.78203E-07   3.72924E-07
   4.77375E-07   3.94791E-07   4.65303E-07   4.46931E-07   4.50726E-07   4.77375E-07
   1.26882E-06   3.78289E-07   1.04294E-06   9.25768E-07   9.31603E-07   1.26882E-06
   6.99557E-06   3.92583E-07    5.2524E-06   4.44813E-06   4.46164E-06   6.99557E-06
   4.50852E-05   1.69665E-06   3.35571E-05   2.83597E-05   2.84033E-05   4.50852E-05
   2.93929E-04   1.53467E-05   2.19796E-04    1.8661E-04   1.86783E-04   2.93929E-04
   1.96525E-03   1.27273E-04   1.47589E-03   1.25747E-03   1.25828E-03   1.96525E-03
   1.38401E-02   1.00393E-03   1.04216E-02   8.89815E-03   8.90259E-03   1.38401E-02
   1.04796E-01   8.06155E-03   7.90312E-02   6.75574E-02    6.7586E-02   1.04796E-01
   8.65859E-01    6.8647E-02    6.5351E-01   5.58984E-01     5.592E-01   8.65859E-01
   7.89209E+00   6.35293E-01   5.95908E+00   5.09878E+00   5.10065E+00   7.89209E+00
   8.00455E+01   6.49177E+00   6.04525E+01   5.17333E+01   5.17518E+01   8.00455E+01
   9.10155E+02   7.40773E+01   6.87442E+02   5.88336E+02   5.88544E+02   9.10155E+02
   1.16814E+04   9.52287E+02   8.82336E+03   7.55159E+03   7.55424E+03   1.16814E+04
   1.70361E+05    1.3898E+04   1.28683E+05   1.10137E+05   1.10175E+05   1.70361E+05
   2.84198E+06   2.31923E+05   2.14671E+06   1.83733E+06   1.83798E+06   2.84198E+06
   5.46105E+07   4.45726E+06   4.12507E+07   3.53059E+07   3.53182E+07   5.46105E+07
   1.21735E+09   9.93687E+07   9.19541E+08   7.87024E+08   7.87298E+08   1.21735E+09
   3.17178E+10   2.58882E+09   2.39584E+10   2.05057E+10   2.05128E+10   3.17178E+10
